hum,suhu,jarak,beda,status
30.30,26.90,17.56,0.30,banjir
30.20,27.00,17.88,0.32,banjir
30.10,26.90,18.19,0.31,banjir
30.00,26.90,18.51,0.32,banjir
29.60,26.90,19.16,0.65,surut
29.10,26.90,18.51,0.60,surut
28.90,26.90,18.21,0.30,banjir
28.70,26.90,18.51,0.31,banjir
28.60,26.90,18.19,0.30,banjir
28.60,26.90,18.19,0.00,banjir
28.40,26.80,18.21,0.02,banjir
28.20,26.80,18.21,0.00,banjir
28.00,26.80,18.21,0.00,banjir
28.10,26.80,18.19,0.00,banjir
28.90,26.80,18.21,0.02,banjir
29.30,26.90,18.19,0.00,banjir
29.90,26.80,18.21,0.02,banjir
30.00,26.80,18.19,0.00,banjir
30.20,26.80,17.88,0.30,banjir
30.60,26.80,18.51,0.63,surut
30.80,26.90,18.21,0.30,banjir
30.80,26.90,18.19,0.00,banjir
30.80,26.90,18.19,0.00,banjir
30.70,26.90,18.19,0.00,banjir
30.70,26.90,18.21,0.02,banjir
30.60,26.90,18.19,0.00,banjir
30.40,26.90,18.21,0.02,banjir
30.30,26.90,18.19,0.00,banjir
30.20,26.90,18.19,0.00,banjir
30.10,27.00,18.19,0.00,banjir
30.00,26.90,18.19,0.00,banjir
30.00,26.90,18.21,0.02,banjir
30.00,26.90,18.21,0.00,banjir
30.40,26.90,19.79,1.58,surut
30.80,26.90,18.19,1.60,surut
31.00,26.90,18.19,0.00,banjir
31.30,26.90,17.88,0.30,banjir
31.30,26.90,18.21,0.32,banjir
31.20,26.90,17.88,0.30,banjir
31.20,26.90,17.88,0.00,banjir
31.30,26.90,17.87,0.00,banjir
31.30,26.90,18.19,0.32,banjir
31.30,26.90,17.87,0.30,banjir
31.30,26.90,18.21,0.34,banjir
31.20,26.90,17.88,0.30,banjir
31.20,26.90,19.47,1.58,surut
31.20,26.90,17.87,1.60,surut
31.10,26.90,18.19,0.32,banjir
31.00,26.90,18.51,0.32,banjir
30.80,26.90,18.19,0.30,banjir
30.70,26.90,18.19,0.00,banjir
30.60,26.90,19.16,0.97,surut
30.70,26.90,19.47,0.31,banjir
30.70,26.90,17.88,1.50,surut
30.60,26.90,21.06,3.18,surut
30.70,26.90,17.88,3.10,surut
30.70,26.90,18.51,0.63,surut
30.70,27.00,19.79,1.27,surut
30.80,26.90,17.88,1.90,surut
30.90,26.90,17.87,0.00,banjir
30.90,26.90,18.19,0.32,banjir
30.90,26.90,17.88,0.30,banjir
30.90,26.90,17.88,0.00,banjir
30.80,26.90,18.21,0.32,banjir
30.80,26.90,17.87,0.30,banjir
30.90,26.90,17.88,0.02,banjir
30.90,26.90,18.21,0.32,banjir
30.90,26.90,17.88,0.30,banjir
30.90,26.90,17.88,0.00,banjir
30.80,26.90,17.88,0.00,banjir
30.70,26.90,17.88,0.00,banjir
30.80,26.90,17.88,0.00,banjir
30.80,26.90,17.88,0.00,banjir
30.90,26.90,17.88,0.00,banjir
30.90,26.90,17.88,0.00,banjir
30.80,26.90,17.88,0.00,banjir
30.70,26.90,17.88,0.00,banjir
30.60,26.90,18.21,0.32,banjir
30.60,26.90,18.19,0.00,banjir
30.60,26.90,17.88,0.30,banjir
30.60,26.90,17.87,0.00,banjir
30.60,26.90,18.51,0.65,surut
30.70,26.90,17.88,0.60,surut
30.70,26.90,17.24,0.60,surut
30.80,26.90,17.24,0.00,banjir
30.90,26.90,17.88,0.65,surut
31.00,26.90,18.85,0.97,surut
31.00,26.90,19.14,0.29,banjir
31.00,26.90,18.84,0.30,banjir
30.90,26.90,18.84,0.00,banjir
30.80,26.90,18.84,0.00,banjir
30.90,26.90,20.43,1.60,surut
31.00,26.90,18.84,1.60,surut
31.10,26.90,18.51,0.30,banjir
31.10,26.90,18.51,0.00,banjir
31.20,26.90,17.88,0.60,surut
31.20,26.90,20.11,2.23,surut
31.10,26.90,20.11,0.00,banjir
30.90,26.90,19.81,0.30,banjir
30.90,27.00,20.11,0.31,banjir
31.00,26.90,20.11,0.00,banjir
31.10,26.90,20.11,0.00,banjir
31.20,26.90,19.16,0.90,surut
31.30,26.90,19.16,0.00,banjir
31.20,26.90,19.16,0.00,banjir
31.10,26.90,19.47,0.31,banjir
31.10,26.90,21.39,1.92,surut
30.90,26.90,21.08,0.30,banjir
30.80,26.90,21.06,0.00,banjir
31.00,26.90,21.06,0.00,banjir
31.20,26.90,22.63,1.56,surut
31.00,26.90,21.08,1.50,surut
30.90,26.90,21.06,0.00,banjir
30.80,27.00,20.11,0.90,surut
30.70,26.90,20.43,0.32,banjir
30.80,26.90,20.74,0.31,banjir
30.70,26.90,21.39,0.65,surut
30.80,26.90,22.63,1.24,surut
30.80,26.90,21.71,0.90,surut
30.70,26.90,22.63,0.92,surut
30.80,26.90,21.71,0.90,surut
31.00,26.90,22.64,0.93,surut
31.20,26.90,21.71,0.90,surut
31.30,26.90,22.34,0.63,surut
31.30,26.90,21.06,1.20,surut
31.40,26.90,21.06,0.00,banjir
31.30,26.90,21.71,0.65,surut
31.20,27.00,21.71,0.00,banjir
31.10,26.90,21.39,0.30,banjir
31.10,26.90,21.71,0.32,banjir
31.10,26.90,21.39,0.30,banjir
31.10,26.90,21.39,0.00,banjir
31.00,26.90,22.03,0.65,surut
30.70,26.90,21.71,0.30,banjir
30.50,26.90,21.39,0.30,banjir
30.40,26.90,21.39,0.00,banjir
30.20,26.90,21.06,0.30,banjir
30.00,26.90,21.39,0.32,banjir
29.90,26.90,21.08,0.30,banjir
29.50,26.90,21.08,0.00,banjir
29.50,26.90,21.06,0.00,banjir
29.80,26.90,21.06,0.00,banjir
30.30,26.90,21.06,0.00,banjir
30.60,26.90,21.06,0.00,banjir
30.70,26.90,21.06,0.00,banjir
30.70,26.90,21.06,0.00,banjir
30.60,26.90,21.06,0.00,banjir
30.70,26.90,21.06,0.00,banjir
30.90,26.90,21.06,0.00,banjir
31.10,26.90,21.08,0.02,banjir
31.30,26.90,21.06,0.00,banjir
31.40,26.90,21.08,0.02,banjir
31.40,26.90,21.08,0.00,banjir
31.40,26.90,21.08,0.00,banjir
31.50,26.90,21.08,0.00,banjir
31.50,27.00,21.06,0.00,banjir
31.60,26.90,21.06,0.00,banjir
31.50,26.90,21.06,0.00,banjir
31.50,26.90,21.06,0.00,banjir
31.40,26.90,21.06,0.00,banjir
31.40,26.90,21.08,0.02,banjir
31.40,26.90,21.39,0.31,banjir
31.20,26.80,21.06,0.30,banjir
31.10,26.80,21.06,0.00,banjir
30.90,26.80,21.08,0.02,banjir
30.90,26.80,21.06,0.00,banjir
30.80,26.80,21.06,0.00,banjir
30.70,26.80,21.08,0.02,banjir
30.60,26.80,21.06,0.00,banjir
30.50,26.80,21.06,0.00,banjir
30.50,26.80,21.08,0.02,banjir
30.50,26.80,21.39,0.31,banjir
30.50,26.80,21.08,0.30,banjir
30.50,26.80,21.06,0.00,banjir
30.50,26.80,21.06,0.00,banjir
30.50,26.80,21.08,0.02,banjir
30.50,26.80,21.06,0.00,banjir
30.40,26.80,21.06,0.00,banjir
30.40,26.80,21.06,0.00,banjir
30.30,26.80,21.08,0.02,banjir
30.40,26.80,21.08,0.00,banjir
30.60,26.80,21.06,0.00,banjir
30.70,26.80,21.08,0.02,banjir
30.80,26.80,21.06,0.00,banjir
30.90,26.80,21.08,0.02,banjir
31.00,26.80,22.03,0.95,surut
31.00,26.80,21.06,0.90,surut
31.00,26.80,21.06,0.00,banjir
31.00,26.80,21.06,0.00,banjir
30.90,26.80,22.03,0.97,surut
30.80,26.80,21.39,0.60,surut
30.80,26.80,21.06,0.30,banjir
30.70,26.80,21.08,0.02,banjir
30.70,26.80,21.08,0.00,banjir
30.60,26.80,21.06,0.00,banjir
30.50,26.80,21.08,0.02,banjir
30.40,26.80,21.06,0.00,banjir
30.30,26.90,21.08,0.02,banjir
30.30,26.80,21.06,0.00,banjir
30.30,26.80,21.06,0.00,banjir
30.30,26.80,19.81,1.20,surut
30.40,26.80,19.81,0.00,banjir
30.40,26.80,19.79,0.00,banjir
30.50,26.80,21.71,1.92,surut
30.60,26.80,19.81,1.90,surut
30.60,26.80,20.43,0.63,surut
30.50,26.80,21.06,0.63,surut
30.50,26.80,21.39,0.32,banjir
30.40,26.80,21.71,0.32,banjir
30.30,26.80,22.34,0.63,surut
30.20,26.80,21.69,0.60,surut
30.10,26.90,23.20,1.51,surut
30.20,26.80,21.71,1.50,surut
30.30,26.80,22.03,0.32,banjir
30.40,26.80,22.03,0.00,banjir
30.60,26.80,22.01,0.00,banjir
30.90,26.80,21.71,0.30,banjir
31.00,26.80,21.06,0.60,surut
31.00,26.80,21.39,0.32,banjir
31.40,26.80,21.39,0.00,banjir
31.60,26.80,22.34,0.95,surut
31.50,26.80,21.39,0.90,surut
31.40,26.80,24.07,2.69,surut
31.20,26.80,23.49,0.50,surut
31.00,26.80,22.63,0.80,surut
30.90,26.80,22.34,0.20,banjir
30.70,26.80,22.34,0.00,banjir
30.50,26.80,22.34,0.00,banjir
30.30,26.80,22.34,0.00,banjir
30.20,26.80,22.34,0.00,banjir
30.10,26.80,22.34,0.00,banjir
30.00,26.80,22.34,0.00,banjir
30.00,26.80,22.63,0.29,banjir
30.00,26.80,22.34,0.20,banjir
30.10,26.80,22.64,0.31,banjir
30.10,26.80,22.63,0.00,banjir
30.20,26.80,22.34,0.20,banjir
30.40,26.80,24.65,2.31,surut
30.60,26.80,23.49,1.10,surut
30.60,26.90,24.65,1.16,surut
30.70,26.80,22.34,2.30,surut
30.70,26.80,23.78,1.45,surut
30.60,26.80,22.34,1.40,surut
30.50,26.80,22.63,0.29,banjir
30.50,26.80,22.34,0.20,banjir
30.50,26.80,22.63,0.29,banjir
30.50,26.80,24.65,2.02,surut
30.50,26.80,22.34,2.30,surut
30.50,26.80,24.36,2.02,surut
30.60,26.80,23.49,0.80,surut
30.60,26.80,22.34,1.10,surut
30.50,26.80,22.34,0.00,banjir
30.40,26.80,24.36,2.02,surut
30.40,26.80,23.51,0.80,surut
30.50,26.80,23.49,0.00,surut
30.50,26.80,23.49,0.00,surut
30.50,26.80,24.36,0.87,surut
30.80,26.80,22.34,2.00,surut
31.10,26.80,24.36,2.02,surut
31.60,26.80,25.52,1.16,surut
31.80,26.80,25.53,0.02,surut
31.60,26.80,22.34,3.20,surut
31.20,26.80,22.35,0.02,banjir
30.90,26.80,22.63,0.27,banjir
30.70,26.80,23.51,0.88,surut
30.90,26.80,22.34,1.10,surut
31.00,26.80,22.63,0.29,banjir
31.10,26.90,22.34,0.20,banjir
31.10,26.80,22.34,0.00,banjir
30.90,26.80,22.34,0.00,banjir
30.90,26.80,22.34,0.00,banjir
30.90,26.80,24.94,2.60,surut
31.10,26.80,23.20,1.70,surut
31.20,26.80,22.34,0.80,surut
31.10,26.80,22.34,0.00,banjir
31.10,26.80,22.34,0.00,banjir
31.10,26.80,24.07,1.73,surut
31.00,26.80,23.20,0.80,surut
30.90,26.80,22.34,0.80,surut
30.80,26.80,22.34,0.00,banjir
30.80,26.80,22.34,0.00,banjir
30.70,26.90,23.20,0.87,surut
30.70,26.80,23.20,0.00,surut
30.80,26.80,23.20,0.00,surut
30.90,26.80,23.20,0.00,surut
30.90,26.80,22.34,0.80,surut
31.00,26.80,23.20,0.87,surut
30.90,26.80,22.34,0.80,surut
30.90,26.80,23.78,1.45,surut
31.10,26.80,23.78,0.00,surut
31.40,26.80,23.20,0.50,surut
31.50,26.80,23.78,0.58,surut
31.50,26.80,22.34,1.40,surut
31.60,26.80,23.78,1.45,surut
31.70,26.80,23.78,0.00,surut
31.80,26.80,22.34,1.40,surut
31.80,26.80,22.63,0.29,banjir
31.80,26.80,22.35,0.20,banjir
31.80,26.80,22.34,0.00,banjir
31.70,26.80,21.39,0.90,surut
31.60,26.80,21.06,0.30,banjir
31.50,26.80,22.03,0.97,surut
31.50,26.80,21.71,0.30,banjir
31.50,26.80,21.06,0.60,surut
31.30,26.80,21.39,0.32,banjir
31.20,26.80,23.80,2.41,surut
31.00,26.80,24.07,0.27,surut
31.00,26.80,22.92,1.10,surut
31.20,26.80,23.49,0.58,surut
31.20,26.80,22.92,0.50,surut
31.10,26.80,23.49,0.58,surut
31.00,26.80,22.92,0.50,surut
31.20,26.80,23.20,0.29,surut
31.30,26.80,23.49,0.29,surut
31.30,26.80,23.22,0.20,surut
31.30,26.80,25.52,2.30,surut
31.20,26.80,24.65,0.80,surut
31.00,26.80,26.38,1.73,surut
30.90,26.80,24.36,2.00,surut
30.80,26.80,23.78,0.50,surut
30.90,26.80,25.52,1.73,surut
31.00,26.80,23.78,1.70,surut
31.00,26.80,23.20,0.50,surut
30.90,26.90,25.23,2.02,surut
30.90,26.80,26.67,1.44,surut
31.00,26.80,23.49,3.10,surut
31.10,26.80,24.65,1.16,surut
31.30,26.80,24.65,0.00,surut
31.40,26.80,24.67,0.02,surut
31.40,26.80,23.78,0.80,surut
31.40,26.80,23.49,0.20,surut
31.30,26.80,23.78,0.29,surut
31.30,26.80,22.63,1.10,surut
31.30,26.80,23.49,0.87,surut
31.20,26.80,26.11,2.62,surut
31.10,26.80,25.25,0.80,surut
31.00,26.80,26.11,0.87,surut
31.00,26.80,23.49,2.60,surut
30.90,26.80,23.49,0.00,surut
30.70,26.80,25.81,2.31,surut
30.60,26.80,23.49,2.30,surut
30.70,26.80,23.49,0.00,surut
30.80,26.80,24.94,1.44,surut
31.00,26.80,24.09,0.80,surut
31.20,26.80,22.63,1.40,surut
31.30,26.80,22.63,0.00,banjir
31.30,26.80,24.36,1.73,surut
31.20,26.80,22.63,1.70,surut
31.10,26.80,22.63,0.00,banjir
31.00,26.80,23.49,0.87,surut
31.00,26.80,23.49,0.00,surut
31.00,26.90,23.49,0.00,surut
31.20,26.80,23.49,0.00,surut
31.20,26.80,23.49,0.00,surut
31.10,26.80,23.49,0.00,surut
30.90,26.80,23.49,0.00,surut
30.80,26.80,23.51,0.02,surut
30.70,26.80,23.49,0.00,surut
30.70,26.80,23.49,0.00,surut
30.70,26.80,23.49,0.00,surut
30.60,26.80,23.49,0.00,surut
30.50,26.70,23.49,0.00,surut
30.40,26.70,22.63,0.80,surut
30.30,26.70,24.94,2.31,surut
30.20,26.70,24.07,0.80,surut
30.20,26.70,23.49,0.50,surut
30.40,26.70,24.07,0.58,surut
30.60,26.70,24.07,0.00,surut
30.80,26.70,24.94,0.87,surut
30.90,26.70,23.20,1.70,surut
31.00,26.70,24.07,0.87,surut
31.00,26.70,23.20,0.80,surut
31.00,26.70,24.07,0.87,surut
30.90,26.70,23.20,0.80,surut
30.80,26.70,23.51,0.31,surut
30.70,26.70,27.83,4.32,surut
30.60,26.70,23.49,4.30,surut
30.60,26.70,23.49,0.00,surut
30.60,26.70,23.78,0.29,surut
30.50,26.80,23.49,0.20,surut
30.50,26.70,24.65,1.16,surut
30.50,26.70,24.65,0.00,surut
30.50,26.70,23.20,1.40,surut
30.50,26.70,23.49,0.29,surut
30.60,26.80,23.20,0.20,surut
30.60,26.80,23.20,0.00,surut
30.70,26.80,24.94,1.73,surut
30.70,26.80,23.22,1.70,surut
30.80,26.80,23.22,0.00,surut
30.80,26.80,23.20,0.00,surut
30.80,26.80,24.07,0.87,surut
30.80,26.70,24.07,0.00,surut
30.90,26.70,24.07,0.00,surut
31.00,26.80,24.07,0.00,surut
31.20,26.70,23.49,0.50,surut
31.40,26.70,24.07,0.58,surut
31.40,26.70,24.07,0.00,surut
31.30,26.70,23.20,0.80,surut
31.10,26.70,23.20,0.00,surut
30.90,26.70,24.07,0.87,surut
30.90,26.70,24.09,0.02,surut
30.80,26.70,24.07,0.00,surut
30.80,26.70,24.07,0.00,surut
30.70,26.70,24.07,0.00,surut
30.60,26.70,24.07,0.00,surut
30.50,26.70,24.67,0.59,surut
30.50,26.70,24.94,0.27,surut
30.60,26.70,23.20,1.70,surut
30.60,26.70,26.38,3.18,surut
30.60,26.70,24.07,2.30,surut
30.60,26.70,24.07,0.00,surut
30.60,26.70,24.07,0.00,surut
30.60,26.70,23.22,0.80,surut
30.70,26.70,24.36,1.14,surut
30.70,26.70,23.49,0.80,surut
30.80,26.70,23.49,0.00,surut
30.80,26.70,24.38,0.88,surut
30.80,26.70,23.49,0.80,surut
30.70,26.70,23.51,0.02,surut
30.60,26.70,23.49,0.00,surut
30.60,26.70,24.36,0.87,surut
30.60,26.70,24.36,0.00,surut
30.60,26.60,24.38,0.02,surut
30.60,26.60,24.36,0.00,surut
30.60,26.60,25.23,0.87,surut
30.60,26.60,24.38,0.80,surut
30.70,26.60,25.23,0.85,surut
30.80,26.60,25.23,0.00,surut
30.80,26.60,24.36,0.80,surut
30.90,26.60,23.20,1.10,surut
31.00,26.60,25.23,2.02,surut
31.00,26.60,24.36,0.80,surut
31.00,26.60,24.38,0.02,surut
31.00,26.60,24.36,0.00,surut
31.10,26.60,24.36,0.00,surut
31.10,26.70,24.36,0.00,surut
31.10,26.60,23.20,1.10,surut
31.10,26.60,25.23,2.02,surut
31.20,26.60,24.36,0.80,surut
31.30,26.60,24.36,0.00,surut
31.30,26.60,24.36,0.00,surut
31.30,26.60,23.49,0.80,surut
31.30,26.60,24.36,0.87,surut
31.40,26.60,23.49,0.80,surut
31.50,26.60,24.36,0.87,surut
31.40,26.60,24.36,0.00,surut
31.50,26.60,24.65,0.29,surut
31.40,26.60,24.36,0.20,surut
31.50,26.60,26.96,2.60,surut
31.50,26.60,25.23,1.70,surut
31.50,26.60,24.36,0.80,surut
31.40,26.60,23.49,0.80,surut
31.30,26.60,23.20,0.20,surut
31.30,26.60,24.07,0.87,surut
31.30,26.60,23.20,0.80,surut
31.40,26.60,23.49,0.29,surut
31.40,26.60,22.63,0.80,surut
31.40,26.60,23.49,0.87,surut
31.50,26.60,23.51,0.02,surut
31.10,26.60,26.96,3.47,surut
31.30,26.60,23.49,3.40,surut
31.50,26.60,22.92,0.50,surut
31.50,26.60,22.63,0.20,banjir
31.50,26.60,25.25,2.62,surut
31.70,26.60,24.65,0.60,surut
31.80,26.60,24.38,0.20,surut
31.90,26.60,24.96,0.58,surut
32.30,26.60,24.36,0.50,surut
32.60,26.60,29.29,4.93,surut
30.80,26.60,8.01,1.29,surut
30.90,26.60,6.72,1.29,surut
30.90,26.60,6.72,2.00,surut
30.90,26.60,6.72,2.00,surut
30.90,26.60,6.72,5.00,surut
30.90,26.60,6.72,5.00,surut
30.90,26.60,6.72,1.00,surut
30.90,26.60,6.72,1.00,surut
31.10,26.60,7.04,5.32,surut
31.40,26.60,6.72,2.32,surut
31.90,26.60,7.04,1.32,surut
32.40,26.60,6.72,2.32,surut
32.90,26.70,6.72,5.00,surut
32.90,26.70,6.72,2.00,surut
32.50,26.70,6.73,4.02,surut
32.30,26.70,6.72,5.02,surut
31.90,26.60,6.72,2.00,surut
31.70,26.60,6.72,0.00,banjir
31.60,26.60,6.72,3.00,surut
31.60,26.60,6.72,0.00,banjir
31.70,26.60,6.72,4.00,surut
31.80,26.60,6.72,4.00,surut
32.00,26.60,6.72,2.00,surut
32.20,26.70,6.73,5.02,surut
32.20,26.70,6.72,1.02,surut
32.10,26.70,6.72,4.00,surut
32.10,26.70,6.72,0.00,banjir
32.20,26.70,6.72,0.00,banjir
32.50,26.70,6.72,1.00,surut
32.70,26.80,6.72,5.00,surut
32.70,26.70,6.72,4.00,surut
32.60,26.70,6.72,4.00,surut
32.50,26.70,6.72,2.00,surut
32.60,26.70,6.72,4.00,surut
32.60,26.70,6.72,4.00,surut
32.70,26.70,6.72,5.00,surut
32.70,26.70,6.72,5.00,surut
32.70,26.70,6.72,4.00,surut
32.80,26.70,6.72,3.00,surut
32.80,26.70,6.72,3.00,surut
32.60,26.70,6.72,2.00,surut
32.60,26.70,6.72,4.00,surut
32.70,26.70,6.73,2.02,surut
32.70,26.80,6.72,3.02,surut
32.60,26.70,6.72,3.00,surut
32.60,26.70,6.72,1.00,surut
32.50,26.70,6.72,3.00,surut
32.60,26.70,6.72,2.00,surut
32.70,26.70,6.72,4.00,surut
32.80,26.70,6.72,1.00,surut
32.80,26.70,6.73,2.02,surut
32.60,26.70,6.72,3.02,surut
32.40,26.70,6.72,5.00,surut
32.00,26.70,6.72,1.00,surut
31.90,26.70,6.72,3.00,surut
31.80,26.70,6.72,3.00,surut
31.70,26.70,6.72,4.00,surut
31.60,26.60,6.72,0.00,banjir
31.40,26.60,6.72,4.00,surut
31.30,26.60,6.72,5.00,surut
31.30,26.60,6.72,4.00,surut
31.40,26.60,6.72,5.00,surut
31.30,26.60,6.72,0.00,banjir
31.40,26.60,6.72,1.00,surut
31.30,26.60,6.72,1.00,surut
31.20,26.60,6.72,1.00,surut
31.30,26.60,6.72,3.00,surut
31.60,26.60,6.72,1.00,surut
31.70,26.60,6.72,4.00,surut
31.70,26.60,6.72,1.00,surut
31.60,26.60,6.72,3.00,surut
31.60,26.60,6.72,5.00,surut
31.60,26.60,6.72,2.00,surut
31.60,26.60,6.72,1.00,surut
31.50,26.60,6.72,1.00,surut
31.60,26.60,6.72,5.00,surut
31.50,26.60,6.72,4.00,surut
31.50,26.60,6.72,5.00,surut
31.40,26.60,6.72,5.00,surut
31.20,26.60,6.72,3.00,surut
31.20,26.60,6.72,3.00,surut
31.30,26.60,6.72,2.00,surut
31.20,26.60,6.72,2.00,surut
31.10,26.60,6.73,4.02,surut
31.20,26.60,6.72,1.02,surut
31.20,26.60,6.72,3.00,surut
31.30,26.60,6.72,3.00,surut
31.30,26.60,6.72,4.00,surut
31.40,26.60,6.72,4.00,surut
31.50,26.60,6.72,2.00,surut
31.50,26.60,6.72,0.00,banjir
31.80,26.60,6.72,3.00,surut
32.10,26.60,6.73,1.02,surut
32.10,26.60,6.73,5.00,surut
31.90,26.60,6.72,5.02,surut
31.70,26.60,6.72,5.00,surut
31.70,26.60,6.72,4.00,surut
31.80,26.60,6.72,0.00,banjir
31.70,26.60,6.72,5.00,surut
31.60,26.70,6.72,1.00,surut
31.40,26.60,6.72,0.00,banjir
31.20,26.60,6.72,3.00,surut
31.00,26.60,6.72,4.00,surut
30.90,26.60,6.72,5.00,surut
31.00,26.60,6.72,2.00,surut
31.00,26.60,6.72,4.00,surut
30.90,26.60,6.72,5.00,surut
30.80,26.60,6.72,1.00,surut
30.70,26.60,6.72,0.00,banjir
30.70,26.60,6.72,1.00,surut
30.60,26.60,6.72,3.00,surut
30.70,26.60,6.73,0.02,banjir
30.80,26.60,6.72,5.02,surut
30.80,26.60,6.72,1.00,surut
30.80,26.60,6.72,1.00,surut
30.80,26.60,6.72,5.00,surut
31.00,26.60,6.72,3.00,surut
31.10,26.60,6.73,3.02,surut
31.10,26.60,6.72,5.02,surut
31.10,26.60,6.72,2.00,surut
31.10,26.60,6.73,3.02,surut
31.10,26.60,6.72,5.02,surut
31.20,26.60,6.72,2.00,surut
31.30,26.60,6.72,5.00,surut
31.10,26.60,6.72,0.00,banjir
31.00,26.60,6.72,3.00,surut
30.90,26.70,6.72,0.00,banjir
30.80,26.60,6.72,1.00,surut
30.80,26.60,6.72,5.00,surut
30.90,26.60,6.72,1.00,surut
31.00,26.60,6.72,4.00,surut
31.00,26.60,6.72,3.00,surut
31.10,26.60,6.73,5.02,surut
31.20,26.60,6.72,0.02,banjir
31.40,26.60,6.72,1.00,surut
31.40,26.60,6.72,2.00,surut
31.40,26.60,6.72,4.00,surut
31.20,26.60,6.72,2.00,surut
31.00,26.60,6.72,5.00,surut
30.90,26.60,6.72,5.00,surut
31.00,26.60,6.72,0.00,banjir
31.00,26.60,6.72,0.00,banjir
30.90,26.50,6.72,5.00,surut
30.80,26.50,6.72,2.00,surut
30.60,26.50,6.72,1.00,surut
30.40,26.50,6.72,0.00,banjir
30.40,26.50,6.73,2.02,surut
30.50,26.50,6.72,0.02,banjir
30.60,26.50,6.72,3.00,surut
30.60,26.50,6.72,2.00,surut
30.60,26.50,6.72,4.00,surut
30.80,26.50,6.72,4.00,surut
30.90,26.50,6.72,3.00,surut
30.90,26.50,6.72,4.00,surut
31.00,26.50,6.72,1.00,surut
31.10,26.50,6.72,4.00,surut
31.10,26.50,6.72,2.00,surut
31.20,26.50,6.73,4.02,surut
31.20,26.50,6.73,0.00,banjir
31.30,26.50,6.72,5.02,surut
31.30,26.50,6.72,5.00,surut
31.20,26.50,6.72,1.00,surut
31.10,26.50,6.72,0.00,banjir
31.10,26.50,6.72,3.00,surut
31.20,26.50,6.72,2.00,surut
31.30,26.50,6.72,3.00,surut
31.60,26.50,6.72,3.00,surut
31.80,26.50,6.72,3.00,surut
31.90,26.50,6.72,5.00,surut
31.70,26.50,6.72,3.00,surut
31.60,26.50,6.72,3.00,surut
31.60,26.50,6.72,0.00,banjir
31.60,26.50,6.72,3.00,surut
31.50,26.50,6.72,2.00,surut
31.50,26.50,6.72,3.00,surut
31.40,26.50,6.72,5.00,surut
31.40,26.50,6.72,2.00,surut
31.40,26.50,6.72,1.00,surut
31.40,26.50,6.72,3.00,surut
31.60,26.50,6.72,5.00,surut
31.70,26.50,6.72,1.00,surut
31.60,26.50,6.72,1.00,surut
31.60,26.50,6.72,4.00,surut
31.50,26.50,6.72,0.00,banjir
31.40,26.50,6.72,0.00,banjir
31.40,26.50,6.72,3.00,surut
31.40,26.50,6.72,3.00,surut
32.20,26.60,25.81,3.02,surut
32.20,26.60,25.81,5.00,surut
32.10,26.60,25.81,4.00,surut
32.00,26.60,25.81,1.00,surut
32.10,26.60,25.81,2.00,surut
32.10,26.60,25.81,4.00,surut
32.00,26.60,25.81,3.00,surut
31.80,26.60,24.09,1.72,surut
31.70,26.60,26.38,7.30,surut
31.50,26.60,26.96,1.58,surut
31.40,26.60,26.67,4.29,surut
31.30,26.60,29.27,3.60,surut
31.20,26.60,25.53,4.74,surut
31.20,26.60,26.69,4.16,surut
31.20,26.60,31.36,5.67,normal
31.30,26.60,25.81,8.56,surut
31.40,26.60,26.69,3.88,surut
31.50,26.60,25.23,3.46,surut
31.40,26.60,27.25,7.02,surut
31.30,26.60,26.98,5.27,surut
31.10,26.60,27.25,1.27,surut
30.90,26.60,25.81,3.44,surut
30.90,26.60,26.09,0.29,surut
30.90,26.60,25.81,1.29,surut
30.70,26.60,26.09,3.29,surut
30.70,26.70,27.83,1.73,surut
30.80,26.60,28.70,1.87,surut
30.90,26.60,27.83,4.87,surut
30.80,26.60,27.85,3.02,surut
30.80,26.50,27.85,4.00,surut
30.70,26.50,27.83,4.02,surut
30.60,26.50,27.85,1.02,surut
30.50,26.50,28.70,0.85,surut
30.50,26.50,28.70,3.00,surut
30.50,26.50,28.70,3.00,surut
30.60,26.50,27.85,2.85,surut
30.60,26.50,27.85,1.00,surut
30.70,26.50,27.83,0.02,surut
30.80,26.50,27.83,0.00,surut
30.80,26.50,28.12,2.29,surut
30.80,26.50,27.83,1.29,surut
30.90,26.50,27.54,5.29,surut
30.80,26.50,28.70,3.16,surut
30.80,26.50,28.70,0.00,surut
30.70,26.50,27.83,2.87,surut
30.70,26.50,28.71,4.88,surut
30.70,26.60,27.83,2.88,surut
30.70,26.60,27.27,1.56,surut
30.80,26.60,26.96,1.31,surut
31.20,26.60,30.06,5.09,normal
31.50,26.60,27.85,6.21,surut
31.60,26.60,26.67,6.17,surut
31.60,26.60,27.25,1.58,surut
31.60,26.70,26.98,1.27,surut
31.60,26.60,27.83,0.85,surut
31.60,26.60,26.98,5.85,surut
31.50,26.60,27.25,4.27,surut
31.60,26.60,29.27,3.02,surut
31.70,26.60,29.27,3.00,surut
31.50,26.60,29.27,5.00,surut
31.30,26.60,28.70,1.58,surut
31.30,26.60,28.70,5.00,surut
31.50,26.60,28.71,4.02,surut
31.60,26.60,28.70,5.02,surut
31.70,26.60,26.96,5.73,surut
31.70,26.60,27.27,4.31,surut
31.70,26.60,27.83,5.56,surut
31.80,26.60,28.12,3.29,surut
